"day_of_week","collision_type","crash_month","weather","vehicle_count","time_of_day","maj_inj_count","max_severity_level","dec_lat","dec_long"
2,2,2,4,3,918,0,8,40.46839905,-79.7059021
4,7,2,1,1,937,0,4,40.30369949,-79.95839691
5,4,2,8,2,1105,0,8,40.44860077,-79.89949799
5,7,2,1,1,810,0,8,40.61700058,-79.94589996
3,1,2,1,2,1347,0,8,40.33929825,-79.91359711
3,7,2,1,1,1000,0,8,40.56620026,-80.05419922
6,6,1,1,3,1819,0,4,40.42720032,-80.12550354
5,1,2,1,3,845,0,8,40.42649841,-80.12640381
5,4,1,4,3,752,0,4,40.61640167,-79.97910309
6,2,1,1,2,1758,0,4,40.55210114,-80.02339935
5,8,2,1,1,2024,0,8,40.43989944,-80.01730347
5,2,2,4,2,2250,0,4,40.45410156,-79.99680328
6,7,2,4,1,52,0,3,40.45819855,-79.9992981
6,7,2,1,1,240,0,3,40.43629837,-80.01529694
6,7,2,1,1,51,0,4,40.47850037,-79.9673996
3,4,2,1,2,743,0,8,40.63119888,-79.88110352
6,4,2,1,2,746,0,8,40.47579956,-79.79470062
6,2,2,1,2,800,0,3,40.47769928,-79.84220123
6,2,2,4,2,849,0,3,40.43289948,-79.93650055
6,1,2,1,2,830,0,8,40.42850113,-80.04109955
6,1,2,1,2,855,0,4,40.43790054,-80.00450134
2,7,2,1,3,2302,0,3,40.55559921,-79.8082962
6,1,2,1,3,745,0,4,40.42549896,-79.9265976
5,5,1,1,1,1600,0,4,40.44279861,-79.99690247
3,4,1,1,2,1515,0,4,40.43249893,-79.79039764
3,1,1,1,3,1551,0,4,40.42480087,-79.75450134
6,1,2,1,2,1812,0,4,40.58549881,-80.07230377
3,4,1,1,2,2141,0,4,40.43059921,-79.71800232
6,1,2,1,2,1500,0,4,40.58950043,-79.7507019
7,7,1,4,1,2359,0,4,40.45289993,-79.76100159
7,7,2,1,1,105,0,8,40.42490005,-79.95300293
3,2,2,4,2,2310,0,4,40.48040009,-80.08869934
7,1,2,1,3,30,0,8,40.44409943,-80.02809906
6,1,2,1,2,1516,0,8,40.42969894,-80.02799988
7,4,2,1,2,930,0,8,40.45449829,-79.92169952
7,4,2,1,2,1130,0,8,40.38249969,-79.85700226
7,1,2,1,2,1207,0,4,40.33129883,-80.07019806
7,1,2,1,2,1828,0,4,40.43889999,-79.76210022
7,1,2,1,2,1300,0,4,40.43199921,-79.87180328
1,8,2,1,1,215,0,1,40.39960098,-80.02069855
1,4,2,4,2,1159,0,4,40.2643013,-79.83159637
1,7,2,4,1,1043,0,4,40.42829895,-79.99690247
7,4,2,1,2,1433,0,8,40.33810043,-79.80680084
1,7,2,4,1,1600,0,8,40.48730087,-79.92030334
1,7,2,4,1,1600,0,8,40.4007988,-80.00959778
1,5,2,4,3,1630,0,8,40.44800186,-80.0109024
1,7,2,4,1,1515,0,4,40.43640137,-79.96890259
5,1,2,1,2,1818,0,8,40.42580032,-79.89980316
1,2,2,4,2,1827,0,3,40.33710098,-79.98449707
1,7,2,1,1,55,0,4,40.37459946,-80.09290314
1,7,2,1,1,348,0,8,40.31809998,-80.07219696
2,4,2,1,2,1446,0,4,40.54270172,-79.81620026
6,4,1,1,5,1235,0,8,40.40179825,-79.77770233
1,7,1,4,1,1411,0,8,40.3390007,-79.81400299
1,7,2,4,1,1200,0,4,40.34970093,-80.06099701
1,4,2,4,2,1254,0,4,40.34230042,-79.96489716
2,1,2,1,4,939,0,8,40.4333992,-79.99639893
6,4,2,1,2,1205,0,8,40.42089844,-79.88420105
2,2,2,1,2,1226,0,4,40.46160126,-79.93509674
2,8,2,1,1,1425,0,4,40.4375,-79.98149872
2,4,2,1,2,1524,0,8,40.49909973,-80.05310059
2,4,2,1,2,1737,0,4,40.37649918,-79.90830231
2,7,2,1,1,1302,0,3,40.45840073,-80.13780212
6,1,2,1,3,1258,0,4,40.44599915,-80.15180206
1,4,2,4,3,1318,1,2,40.44390106,-80.09780121
5,1,2,4,2,1734,0,4,40.50910187,-80.22299957
2,7,1,1,1,2315,0,3,40.60680008,-80.09420013
6,1,2,1,2,1335,0,4,40.44869995,-80.16699982
6,4,1,1,2,1111,0,8,40.30649948,-79.93530273
1,7,2,1,1,825,0,4,40.42959976,-79.87590027
1,1,2,4,2,1034,0,4,40.42890167,-79.93029785
2,4,2,1,3,1412,0,8,40.51839828,-80.16680145
3,1,2,1,2,820,0,8,40.46009827,-79.92459869
3,1,2,1,2,1058,0,8,40.45600128,-79.94190216
3,4,2,1,2,1506,0,8,40.3451004,-80.0821991
5,4,2,1,2,2002,0,8,40.32139969,-80.05809784
3,8,2,1,1,1835,0,4,40.4715004,-79.92630005
3,4,2,1,2,2056,0,8,40.42300034,-79.92759705
4,7,2,1,1,109,0,8,40.40299988,-79.88159943
4,4,2,1,2,32,0,8,40.44520187,-79.85849762
2,7,2,1,1,2302,0,4,40.43460083,-79.98870087
3,7,2,1,1,853,0,4,40.38090134,-79.81469727
2,1,2,1,2,926,0,4,40.3810997,-79.81189728
3,4,2,1,2,1035,0,4,40.43439865,-79.79340363
1,2,2,4,2,1120,0,3,40.58589935,-80.09020233
4,1,2,4,2,815,0,3,40.42150116,-79.95870209
3,1,2,1,2,1547,0,8,40.4817009,-79.82879639
4,7,2,1,1,1056,0,4,40.44219971,-80.02940369
4,4,2,1,1,1120,0,8,40.42179871,-79.92980194
1,1,2,4,2,1244,0,4,40.65319824,-80.07959747
1,7,2,4,1,1417,0,4,40.40319824,-80.02030182
4,1,2,1,2,1030,0,4,40.53039932,-79.77549744
4,7,2,1,1,1501,0,4,40.42689896,-80.28160095
4,4,2,2,3,1123,0,3,40.5306015,-80.00980377
4,4,2,1,2,1539,0,3,40.45209885,-79.93099976
4,1,2,1,2,1545,0,8,40.65000153,-79.7990036
4,4,2,8,2,1632,0,4,40.46319962,-79.93730164
4,6,2,4,2,1828,0,4,40.44120026,-80.0401001
4,4,2,1,3,1514,0,4,40.31510162,-80.10720062
4,1,2,1,2,1819,0,4,40.44850159,-80.02590179
4,1,2,1,2,1730,0,8,40.44609833,-79.84989929
4,1,2,1,3,950,0,8,40.43659973,-79.99720001
7,8,1,1,1,1827,0,4,40.42589951,-79.90100098
7,1,1,4,2,1035,0,4,40.47230148,-80.21849823
3,1,2,1,2,909,0,4,40.41230011,-80.07790375
5,4,2,1,3,850,0,4,40.50970078,-79.91670227
4,4,2,1,2,753,0,3,40.46049881,-79.84259796
4,4,2,1,2,1410,0,8,40.63970184,-79.9539032
5,6,2,4,2,1151,0,8,40.34719849,-79.85949707
5,7,2,4,1,1125,0,8,40.44860077,-80.01450348
5,4,2,4,2,1100,0,8,40.44979858,-79.92970276
5,4,2,4,3,1220,0,3,40.44139862,-80.02079773
3,7,1,1,1,2148,1,2,40.55960083,-79.97730255
5,7,2,4,1,1325,0,8,40.57799911,-80.12059784
5,4,2,4,2,1420,0,4,40.3993988,-79.87779999
5,2,2,4,2,1434,0,8,40.63330078,-80.00330353
5,1,2,4,3,1729,0,8,40.34049988,-79.95809937
5,5,2,3,2,1816,0,4,40.45920181,-79.86579895
5,0,2,4,1,1748,0,4,40.53179932,-79.71140289
5,5,2,4,2,659,0,3,40.31850052,-80.07209778
7,7,2,1,1,3,0,4,40.43170166,-79.86450195
3,8,2,1,1,1834,0,3,40.3893013,-80.04180145
5,7,2,4,1,923,0,4,40.43429947,-79.86859894
5,7,2,4,1,1423,0,4,40.35929871,-79.88510132
5,4,2,4,2,1335,0,3,40.35910034,-79.88800049
5,7,2,4,1,1150,0,4,40.48529816,-79.9720993
6,1,2,1,2,845,0,8,40.46760178,-79.92819977
4,7,2,4,1,813,0,4,40.59090042,-79.79180145
6,4,2,1,2,849,0,4,40.27479935,-79.88749695
5,4,2,4,2,835,0,8,40.37480164,-80.09470367
2,1,2,1,3,2121,0,4,40.3451004,-80.02739716
6,6,2,1,3,1213,0,8,40.33250046,-79.96440125
5,1,2,1,4,851,0,8,40.56010056,-80.01429749
4,1,2,1,2,654,0,4,40.43999863,-80.08740234
6,4,2,1,2,1300,0,4,40.50360107,-80.22239685
5,4,2,1,2,1816,0,8,40.55939865,-79.959198
2,7,2,4,2,320,0,4,40.50360107,-80.13749695
6,7,2,1,1,1640,0,3,40.44919968,-79.92910004
6,4,2,1,2,1752,0,8,40.55939865,-79.959198
6,2,2,4,2,2259,0,8,40.48289871,-79.82450104
6,8,2,4,1,2318,0,3,40.45420074,-79.89569855
7,2,2,4,2,45,0,4,40.40219879,-79.80470276
6,1,2,4,3,2205,0,4,40.43040085,-79.99849701
7,7,2,4,1,20,0,4,40.48429871,-79.90779877
7,7,2,1,1,537,0,8,40.54999924,-79.81900024
6,4,2,1,2,2107,0,4,40.43050003,-79.79239655
5,2,2,4,2,1200,0,3,40.4734993,-79.85679626
7,4,2,1,2,1028,0,3,40.46419907,-79.81960297
5,7,2,1,1,2216,0,4,40.32360077,-79.78800201
6,4,2,1,2,1826,0,8,40.3830986,-79.82759857
7,6,2,1,2,1212,0,8,40.51979828,-80.00299835
3,1,2,1,2,1603,0,8,40.50329971,-80.02529907
7,7,2,1,1,1400,0,4,40.47880173,-79.95739746
7,1,2,1,3,1845,0,4,40.5237999,-80.07189941
5,0,2,4,1,1500,0,4,40.39339828,-79.98239899
6,2,2,4,2,32,0,8,40.5943985,-80.11119843
7,4,2,4,2,442,0,8,40.35309982,-79.9095993
1,7,2,4,1,250,0,8,40.46110153,-79.87030029
2,4,2,1,2,1838,0,8,40.35390091,-79.91490173
1,4,2,1,2,638,0,3,40.44869995,-80.00229645
7,7,2,4,2,210,0,4,40.37730026,-79.85050201
7,2,2,1,2,2221,0,8,40.35499954,-79.83540344
1,7,2,4,1,1143,0,8,40.51139832,-80.0306015
3,5,2,1,3,2028,0,8,40.45370102,-79.93109894
4,2,2,4,2,1840,0,4,40.41749954,-79.75189972
6,4,2,1,2,1631,0,3,40.42649841,-80.05699921
1,4,2,4,2,1519,0,8,40.48939896,-80.01650238
7,5,2,1,2,2044,0,3,40.35029984,-79.92700195
6,5,1,1,4,829,0,4,40.46250153,-80.19339752
7,4,2,1,4,1622,0,8,40.51929855,-80.16609955
1,7,2,4,1,1550,0,4,40.48789978,-79.92030334
1,7,2,4,1,1725,0,8,40.46659851,-79.98349762
1,7,2,4,1,1720,0,3,40.38290024,-79.93180084
7,7,2,4,1,1826,1,2,40.45330048,-79.87889862
7,4,2,1,2,2046,0,8,40.53749847,-80.01119995
1,7,2,4,1,2052,0,4,40.41830063,-79.96549988
1,4,2,4,2,1830,0,8,40.46419907,-79.85199738
1,7,2,4,1,2057,0,3,40.43619919,-79.97290039
1,8,2,4,1,2305,0,8,40.43830109,-79.97949982
2,7,2,1,1,1700,0,8,40.42639923,-80.29669952
7,7,2,4,1,750,0,4,40.53030014,-79.85030365
1,7,2,4,1,1316,0,4,40.54980087,-79.81970215
2,7,2,1,1,700,0,4,40.46760178,-79.79100037
2,7,2,8,1,700,0,8,40.46269989,-79.9056015
2,2,2,4,2,730,0,4,40.45270157,-79.91040039
2,7,2,1,1,725,0,8,40.43640137,-79.96630096
2,4,2,1,2,815,0,8,40.48960114,-79.92970276
2,4,2,1,2,840,0,4,40.43500137,-79.7338028
2,1,2,4,6,945,0,3,40.47579956,-79.92440033
6,1,2,1,2,721,0,3,40.45059967,-80.13929749
6,1,2,1,2,1326,0,4,40.45019913,-80.10980225
6,4,2,1,2,1704,0,4,40.33789825,-80.05120087
2,4,2,1,2,1237,0,8,40.44800186,-80.01779938
1,2,2,4,2,1948,0,8,40.3526001,-79.84269714
7,2,2,4,2,0,0,8,40.55170059,-80.09420013
6,1,2,1,3,1820,0,8,40.43830109,-79.86289978
1,7,2,1,2,1352,0,4,40.42900085,-79.93979645
2,7,2,1,1,1725,0,3,40.45819855,-79.9992981
2,7,2,4,1,2349,0,4,40.42210007,-79.95960236
6,7,1,4,1,1946,0,4,40.51290131,-80.27850342
2,5,2,1,3,956,0,4,40.43510056,-80.14520264
3,1,2,1,2,1157,0,4,40.42959976,-79.95690155
1,4,2,1,2,2231,0,4,40.42559814,-79.9095993
3,7,2,4,2,815,0,8,40.24010086,-79.8690033
3,4,2,4,2,755,0,3,40.45050049,-79.92749786
3,7,2,4,1,730,0,4,40.52410126,-79.90529633
2,9,2,1,2,1020,0,3,40.33069992,-80.1344986
2,4,2,1,2,2009,0,8,40.48189926,-80.04679871
3,8,2,1,1,1630,0,3,40.41049957,-79.94429779
3,7,2,1,1,1645,0,4,40.40119934,-80.14810181
3,4,2,1,3,1717,0,8,40.54090118,-80.26069641
6,7,1,1,1,2225,0,4,40.37419891,-80.10389709
1,1,1,4,2,303,0,4,40.41999817,-80.03489685
5,1,2,4,3,915,0,4,40.41600037,-80.0848999
7,7,2,4,1,403,0,4,40.44079971,-79.8348999
3,1,2,1,3,1812,0,4,40.43230057,-79.86509705
6,7,2,4,1,225,0,4,40.38639832,-79.97460175
6,2,2,1,2,2125,0,4,40.51409912,-80.00499725
3,1,2,1,2,1917,0,8,40.35779953,-79.99079895
6,1,2,1,2,1555,0,4,40.55559921,-79.81289673
2,4,2,4,2,2130,0,4,40.49850082,-79.79740143
4,2,2,2,2,605,0,8,40.35340118,-79.84519958
4,7,2,2,1,630,0,8,40.37559891,-79.99430084
4,6,2,8,2,726,0,8,40.50749969,-79.79350281
4,4,2,8,2,818,0,4,40.34009933,-79.88790131
4,7,2,8,1,835,0,8,40.50080109,-79.79229736
3,4,2,4,2,1628,0,4,40.55210114,-80.02339935
4,4,2,1,3,1117,0,3,40.40940094,-80.08170319
4,1,2,2,2,702,0,8,40.42649841,-79.7256012
3,4,2,4,2,932,0,8,40.45320129,-79.70739746
4,7,2,4,1,845,0,4,40.47829819,-79.84400177
1,2,2,4,2,1221,0,4,40.36370087,-80.08709717
6,5,2,4,2,1227,0,4,40.55659866,-80.02259827
4,8,2,1,1,1905,0,3,40.42419815,-80.00509644
4,1,2,1,3,1955,0,4,40.43690109,-79.97270203
4,7,2,3,1,430,0,8,40.47779846,-79.86869812
4,7,2,8,1,2339,0,8,40.42509842,-80.03119659
5,7,2,1,1,250,0,3,40.41960144,-80.20149994
4,7,2,2,1,555,0,4,40.5155983,-79.77510071
4,2,2,4,2,612,0,3,40.2242012,-79.82019806
5,4,2,1,2,454,0,1,40.42539978,-79.96450043
1,7,2,4,1,1952,0,4,40.33879852,-79.83889771
4,6,2,1,4,1541,0,4,40.37639999,-80.06759644
1,7,2,1,1,258,0,4,40.38059998,-80.03730011
2,1,2,1,2,748,0,4,40.3757019,-80.04759979
2,8,2,1,2,1054,0,4,40.37979889,-80.04489899
3,7,2,4,1,459,0,8,40.38389969,-80.02390289
5,7,2,1,1,912,0,8,40.32300186,-79.82050323
4,7,2,3,1,547,0,3,40.6487999,-79.80059814
1,7,2,4,1,1738,0,3,40.58399963,-80.03430176
7,7,2,4,1,352,0,4,40.34780121,-80.02670288
3,0,2,4,1,836,0,3,40.66070175,-80.04789734
5,7,2,1,1,1058,0,8,40.42369843,-79.9776001
5,1,2,1,3,1610,0,8,40.42770004,-79.72059631
4,7,2,1,2,1927,0,3,40.31399918,-80.08580017
3,2,2,1,2,2047,0,8,40.44139862,-80.15579987
5,7,2,1,1,1510,0,4,40.45349884,-79.99299622
5,1,2,1,2,1525,0,3,40.21920013,-79.84529877
4,4,2,1,2,2255,0,4,40.3973999,-79.98539734
3,1,2,1,4,1442,0,3,40.36579895,-79.895401
2,7,2,1,1,250,0,4,40.47790146,-80.00740051
3,2,2,4,2,813,1,2,40.46279907,-80.13950348
2,7,2,1,1,2245,0,4,40.4817009,-80.188797
6,4,2,1,1,1700,0,4,40.43460083,-79.95459747
4,7,2,1,1,1818,0,8,40.30530167,-79.85350037
4,8,2,1,1,1715,0,8,40.34759903,-79.83260345
6,4,2,1,4,1915,0,8,40.45289993,-79.92070007
6,4,2,1,2,2019,0,4,40.48429871,-79.90779877
6,1,2,1,2,2145,0,4,40.42580032,-79.9265976
6,5,2,1,2,1531,0,4,40.34659958,-79.88089752
6,7,2,1,1,2305,0,8,40.3995018,-79.94930267
5,1,2,1,2,2352,0,3,40.4496994,-80.02510071
6,6,2,1,2,2305,0,8,40.3995018,-79.94930267
7,1,2,1,2,237,0,4,40.45819855,-79.90619659
7,7,2,1,1,331,0,8,40.47409821,-79.85109711
6,1,2,1,2,1550,0,4,40.38539886,-80.05370331
7,7,2,1,1,829,0,4,40.48830032,-79.80130005
7,1,2,1,2,1209,0,8,40.45399857,-79.91329956
7,4,2,1,2,1220,0,4,40.48720169,-79.8852005
7,8,2,1,1,1650,0,3,40.42160034,-79.99710083
6,1,2,8,2,2309,0,4,40.40409851,-79.95279694
6,1,2,1,2,2200,0,4,40.46469879,-80.03299713
2,8,2,1,1,1920,0,3,40.44110107,-79.98590088
7,4,2,1,2,2050,0,4,40.44739914,-79.94249725
7,7,2,1,1,233,0,3,40.62080002,-79.91670227
7,7,2,8,1,305,0,3,40.45550156,-80.07299805
1,2,2,1,2,205,0,4,40.39920044,-80.02500153
4,4,2,1,2,1145,0,8,40.35480118,-80.03669739
7,8,2,1,1,1439,0,8,40.42860031,-79.9776001
1,7,2,1,1,614,1,2,40.49710083,-79.80670166
7,4,2,1,2,1728,0,4,40.62670135,-79.94180298
4,7,2,2,6,620,0,4,40.60680008,-80.06159973
4,4,2,1,2,1123,0,8,40.58580017,-80.03910065
6,4,2,1,2,1423,0,4,40.57210159,-80.02349854
1,1,2,1,2,1829,0,8,40.3370018,-79.80950165
6,7,2,4,1,2210,0,3,40.65459824,-79.90409851
1,0,2,1,1,1955,0,1,40.47499847,-79.93710327
6,7,2,1,1,526,0,4,40.53910065,-80.04750061
6,7,2,1,1,2306,0,3,40.6515007,-79.93990326
2,8,2,1,1,759,0,4,40.42470169,-79.97889709
2,9,2,1,1,645,0,8,40.3946991,-79.83249664
1,2,2,1,2,230,1,2,40.34170151,-79.8144989
6,2,2,1,2,1328,0,8,40.332901,-79.88020325
6,7,2,1,1,2315,0,4,40.56829834,-80.01650238
2,1,2,1,2,2048,0,8,40.6570015,-80.09200287
3,1,2,1,2,850,0,4,40.49409866,-80.27619934
5,7,2,1,1,1038,0,8,40.44900131,-80.00440216
2,1,2,1,2,1140,0,8,40.47000122,-80.03659821
6,1,2,2,3,630,0,8,40.45199966,-80.13359833
2,1,2,1,2,1829,0,4,40.38330078,-79.93049622
2,1,2,1,2,1849,1,2,40.42490005,-80.19180298
2,4,2,1,2,1945,0,4,40.49319839,-80.01139832
3,1,2,4,2,915,0,8,40.43669891,-80.001297
3,7,2,4,1,928,0,4,40.4681015,-79.81079865
3,1,2,4,3,930,0,8,40.43560028,-79.99459839
3,4,2,4,2,834,0,4,40.37450027,-80.0931015
3,7,2,4,1,1009,0,4,40.22610092,-79.84140015
4,1,1,1,2,1810,0,4,40.50009918,-80.21890259
6,1,2,1,2,1156,0,8,40.50550079,-80.20749664
7,1,2,1,2,1617,0,8,40.44260025,-80.07099915
7,4,2,1,2,1939,0,8,40.36380005,-79.84290314
2,7,2,8,2,644,0,8,40.47340012,-79.84680176
6,4,1,1,2,1525,0,4,40.36199951,-80.01119995
5,8,1,1,1,2105,0,8,40.37220001,-80.0082016
5,7,2,4,1,755,0,8,40.3606987,-80.02050018
7,8,2,1,1,1327,0,8,40.36660004,-80.01450348
3,7,2,1,1,1640,0,4,40.4720993,-79.94270325
4,1,2,1,2,2039,0,4,40.45289993,-79.96499634
3,1,2,1,2,2130,0,8,40.4654007,-79.83180237
3,7,2,1,1,2209,0,4,40.43840027,-79.98079681
6,5,2,1,4,213,0,8,40.43769836,-79.95439911
3,7,2,1,1,2100,0,3,40.40399933,-80.16940308
4,2,2,4,2,457,0,4,40.4620018,-80.03220367
3,7,2,4,1,935,1,2,40.332901,-80.00019836
4,4,2,4,2,855,0,4,40.40190125,-80.02189636
4,5,2,4,4,835,0,4,40.4396019,-79.76049805
3,1,2,4,2,905,0,4,40.5868988,-80.04160309
2,1,2,1,2,1152,0,8,40.43080139,-80.13459778
1,1,2,4,3,1335,0,8,40.43769836,-80.00379944
4,1,2,1,3,1812,0,8,40.41149902,-80.0759964
1,7,2,1,1,204,0,3,40.44900131,-80.00610352
1,7,2,1,1,2020,0,4,40.42620087,-80.10600281
3,1,2,4,3,655,0,4,40.51169968,-79.85469818
4,7,2,1,1,1012,0,4,40.35829926,-79.87680054
3,7,2,4,1,910,0,4,40.4693985,-79.76409912
6,4,2,1,3,1437,0,4,40.43880081,-79.76629639
4,8,2,1,1,1545,0,4,40.35770035,-79.99970245
3,7,2,1,1,211,0,4,40.45209885,-80.17279816
4,4,2,1,2,1934,0,4,40.45040131,-79.94869995
4,4,2,1,2,1609,0,8,40.33679962,-79.9489975
5,5,1,1,3,1405,1,2,40.5992012,-80.09369659
1,4,2,4,2,1245,0,8,40.43939972,-80.01029968
5,5,2,1,2,401,0,4,40.44490051,-79.99389648
1,7,2,4,1,1204,0,8,40.43040085,-80.26830292
6,1,2,1,3,1246,0,4,40.42089844,-80.04180145
5,8,2,1,1,639,0,8,40.44639969,-79.99310303
5,1,2,1,4,808,0,8,40.40879822,-80.00469971
5,7,2,4,1,1151,0,4,40.46670151,-79.87409973
5,4,2,1,3,1318,0,8,40.45410156,-79.99680328
5,8,2,1,1,1538,0,3,40.42869949,-79.98049927
2,7,2,1,1,335,0,8,40.4905014,-79.87809753
3,1,2,4,2,656,0,4,40.51169968,-79.85469818
3,7,2,4,1,950,0,3,40.57300186,-79.7881012
5,1,2,1,2,1555,0,4,40.63040161,-80.05729675
6,7,2,1,1,210,1,2,40.47439957,-80.00540161
5,7,2,1,1,839,0,8,40.57759857,-80.18830109
1,7,1,4,1,0,0,3,40.43870163,-80.01159668
6,8,2,1,1,746,0,8,40.45000076,-79.90370178
6,8,2,8,1,845,0,3,40.44100189,-79.99680328
6,4,2,1,2,1150,0,8,40.45399857,-80.01450348
4,7,2,1,1,918,0,8,40.43590164,-79.78559875
6,4,2,1,2,1700,0,3,40.47869873,-80.09269714
6,7,2,1,1,2012,0,8,40.47909927,-80.10500336
6,1,2,1,2,1247,0,3,40.31869888,-80.08789825
5,7,2,8,1,807,0,8,40.39099884,-80.10810089
5,4,2,4,2,1325,0,8,40.46289825,-79.90570068
7,4,3,1,2,1325,0,4,40.4375,-79.99810028
1,1,2,1,3,1943,0,4,40.43379974,-79.75610352
6,2,2,1,2,2210,0,4,40.49729919,-80.09960175
7,8,3,1,1,1923,0,8,40.3227005,-79.89240265
7,0,2,1,1,1501,0,3,40.4056015,-79.88569641
6,1,2,1,2,1549,0,4,40.61709976,-79.94589996
7,5,3,1,3,515,0,4,40.46379852,-80.01210022
7,5,3,1,2,2330,0,8,40.45439911,-79.97769928
3,1,2,1,2,832,0,4,40.51689911,-80.05329895
1,7,3,4,1,712,0,1,40.44919968,-79.98539734
1,7,3,4,1,804,0,4,40.24250031,-79.87120056
1,7,3,4,2,1050,0,4,40.45869827,-79.99829865
1,7,3,4,1,1118,0,4,40.37110138,-79.84339905
1,7,3,4,2,1053,0,3,40.46620178,-79.90799713
1,7,3,4,1,950,0,8,40.45389938,-79.86689758
1,1,3,4,2,1302,0,8,40.45080185,-80.00289917
1,4,3,4,2,1330,0,8,40.48429871,-79.90779877
1,7,3,4,1,1356,0,4,40.40790176,-80.01820374
1,7,3,4,1,1531,0,8,40.41889954,-80.19139862
2,6,2,1,2,1534,0,8,40.5237999,-79.83399963
1,2,3,4,2,1620,0,3,40.36560059,-79.84220123
1,0,3,4,1,1730,0,8,40.3628006,-79.83170319
3,7,2,4,1,826,0,4,40.44189835,-79.8015976
7,1,2,1,2,1804,0,4,40.42829895,-79.88980103
7,7,3,1,1,1716,0,4,40.47629929,-80.00759888
7,7,3,1,1,1626,0,4,40.56480026,-79.95690155
1,7,3,1,1,201,0,8,40.45819855,-79.85549927
1,6,3,4,2,1808,0,8,40.4958992,-80.00630188
1,1,3,4,2,1445,0,4,40.35400009,-79.83670044
1,4,3,4,2,1936,0,4,40.44039917,-79.96029663
1,7,3,1,1,1743,0,3,40.44889832,-79.72219849
1,2,3,4,2,1445,0,8,40.40190125,-79.83799744
1,1,3,4,2,1452,0,8,40.23709869,-79.86119843
1,7,3,4,1,1053,0,8,40.4048996,-80.03199768
1,7,3,4,1,1050,0,4,40.43249893,-79.79039764
1,4,3,4,2,1342,0,8,40.43299866,-79.7614975
1,7,2,4,1,1712,0,4,40.44960022,-79.82949829
1,4,3,4,3,1111,0,8,40.39690018,-79.80449677
2,4,3,1,2,816,0,4,40.45299911,-79.98310089
2,4,3,1,2,911,0,8,40.35820007,-79.83180237
2,5,3,1,2,1015,0,8,40.37789917,-80.00379944
1,7,3,1,1,1455,0,8,40.47679901,-80.20020294
2,4,3,1,2,1004,0,4,40.40829849,-79.89420319
2,2,3,1,4,932,0,8,40.34840012,-79.87809753
1,4,3,1,2,821,0,4,40.45729828,-79.97360229
1,7,3,4,1,2136,0,8,40.35649872,-79.832901
2,4,2,1,4,1715,0,4,40.34469986,-80.03109741
6,1,2,1,2,1507,0,4,40.3429985,-80.03520203
1,7,2,1,1,56,0,4,40.65330124,-79.72480011
1,7,3,4,1,1500,0,4,40.23929977,-79.88330078
7,5,3,1,2,1505,0,3,40.37939835,-80.16400146
1,7,3,1,1,1611,0,8,40.65390015,-79.93579865
2,1,3,1,2,2130,0,4,40.39839935,-80.02610016
3,2,3,1,2,221,0,4,40.42770004,-80.02359772
6,4,2,1,2,930,0,4,40.43080139,-80.13459778
2,1,2,1,2,839,0,4,40.44889832,-80.00630188
3,1,3,1,2,755,0,8,40.44589996,-79.8483963
2,4,3,1,2,955,0,4,40.33520126,-79.8361969
3,4,3,1,2,1053,0,4,40.45149994,-79.90809631
3,1,3,1,2,1320,0,8,40.43809891,-79.99569702
4,1,2,1,2,1852,0,4,40.36840057,-79.77929688
2,7,3,4,1,700,0,4,40.3465004,-79.83560181
3,4,3,1,3,1620,0,3,40.34069824,-79.96440125
2,1,3,4,2,852,0,4,40.35020065,-79.86299896
4,1,2,1,3,1824,0,4,40.3484993,-80.05220032
1,7,1,1,1,1954,0,8,40.40190125,-80.10669708
4,7,2,1,1,1015,0,8,40.49369812,-80.12460327
1,7,2,4,1,1219,0,8,40.37210083,-80.11399841
2,0,2,4,1,255,0,4,40.58679962,-80.10050201
3,7,2,4,1,906,0,8,40.58430099,-80.09960175
4,1,2,1,2,2031,0,4,40.42620087,-79.89550018
1,7,3,1,1,46,0,4,40.43299866,-80.25540161
2,1,3,4,2,1050,0,4,40.35150146,-79.86530304
1,7,3,4,1,1210,0,3,40.44329834,-79.82839966
5,4,2,1,2,2247,0,4,40.38019943,-79.82839966
1,4,3,4,2,1300,0,4,40.48880005,-80.05770111
1,4,2,4,2,1518,0,4,40.59339905,-80.09590149
7,1,2,1,2,1619,0,4,40.29909897,-80.02980042
4,1,3,1,2,802,0,4,40.49119949,-80.06089783
4,1,3,1,2,1157,0,3,40.44449997,-79.7589035
4,1,3,1,2,1528,0,8,40.41579819,-80.01390076
4,1,3,1,2,1557,0,8,40.43849945,-79.9611969
4,1,3,1,2,1606,0,4,40.39839935,-80.02610016
1,1,3,4,2,2108,0,3,40.36040115,-79.84539795
2,1,3,1,2,1848,0,8,40.37900162,-79.97550201
4,2,3,1,2,1956,0,8,40.34479904,-79.83589935
3,1,3,1,2,2236,0,3,40.35029984,-79.92710114
4,7,3,1,1,2245,0,4,40.25130081,-79.91249847
5,7,3,1,1,30,0,4,40.48450089,-79.8608017
5,1,3,1,3,128,0,4,40.46509933,-79.83139801
5,7,3,1,1,315,0,3,40.43119812,-80.01069641
2,2,3,8,2,930,0,4,40.3526001,-79.83930206
1,2,3,1,2,1035,0,3,40.6678009,-80.10359955
2,1,2,1,3,1750,0,4,40.31110001,-80.03299713
